Leaf Node Category ID	Category Name (中)		
100536	BE - 美食外送 - 其他		
100543	BE - 美食外送 - 其他西式料理		
100538	BE - 美食外送 - 咖啡、下午茶		
100549	BE - 美食外送 - 披薩、速食料理		
100552	BE - 美食外送 - 便當		
100546	BE - 美食外送 - 星馬料理		
100547	BE - 美食外送 - 美墨料理		
100551	BE - 美食外送 - 泰越料理		
100541	BE - 美食外送 - 港式料理		
100537	BE - 美食外送 - 飲品、冰品		
100544	BE - 美食外送 - 義法料理		
100555	BE - 美食外送 - 鍋物、燒烤		
100540	BE - 美食外送 - 韓式料理		
100548	BE - 美食外送 - 麵包甜點		
100184	BE - 家用電器 - 大型家電 - 其他大型家電		
100467	BE - 家用電器 - 大型家電 - 空調與風扇 - 冷氣配件		
100464	BE - 家用電器 - 大型家電 - 空調與風扇 - 冷暖空調		
100465	BE - 家用電器 - 大型家電 - 空調與風扇 - 移動式空調		
100466	BE - 家用電器 - 大型家電 - 空調與風扇 - 電扇		
100463	BE - 家用電器 - 大型家電 - 洗衣機&乾衣機 - 洗/乾衣機配件		
100461	BE - 家用電器 - 大型家電 - 洗衣機&乾衣機 - 洗衣機		
100462	BE - 家用電器 - 大型家電 - 洗衣機&乾衣機 - 乾衣機		
100182	BE - 家用電器 - 大型家電 - 烘被機/烘鞋機		
100183	BE - 家用電器 - 大型家電 - 電暖器		
100180	BE - 家用電器 - 大型家電 - 熱水器		
100177	BE - 家用電器 - 生活家電 - 吸塵器/地板保養用具		
100172	BE - 家用電器 - 生活家電 - 沖牙機		
100178	BE - 家用電器 - 生活家電 - 其他生活家電		
100171	BE - 家用電器 - 生活家電 - 泡腳機/足浴桶		
100460	BE - 家用電器 - 生活家電 - 空氣清淨 - 其他空氣清淨周邊		
100458	BE - 家用電器 - 生活家電 - 空氣清淨 - 空氣清淨機		
100459	BE - 家用電器 - 生活家電 - 空氣清淨 - 除濕機		
100454	BE - 家用電器 - 生活家電 - 通訊辦公 - 有線電話		
100457	BE - 家用電器 - 生活家電 - 通訊辦公 - 其他通訊辦公周邊		
100455	BE - 家用電器 - 生活家電 - 通訊辦公 - 無線電話		
100456	BE - 家用電器 - 生活家電 - 通訊辦公 - 傳真機		
100173	BE - 家用電器 - 生活家電 - 裁縫機與周邊		
100175	BE - 家用電器 - 生活家電 - 熨斗/掛燙機		
100168	BE - 家用電器 - 投影機與周邊配件 - 投影機/投影布幕		
100170	BE - 家用電器 - 投影機與周邊配件 - 其他投影機周邊		
100169	BE - 家用電器 - 投影機與周邊配件 - 簡報筆		
100046	BE - 家用電器 - 其他家電		
100220	BE - 家用電器 - 居安與家用零件 - 其他電路及零件		
100216	BE - 家用電器 - 居安與家用零件 - 門鈴		
100215	BE - 家用電器 - 居安與家用零件 - 省電器		
100217	BE - 家用電器 - 居安與家用零件 - 開關面板		
100213	BE - 家用電器 - 居安與家用零件 - 電源插座/延長線		
100214	BE - 家用電器 - 居安與家用零件 - 電路安全裝置		
100219	BE - 家用電器 - 居安與家用零件 - 避雷器		
100218	BE - 家用電器 - 居安與家用零件 - 警報器		
100043	BE - 家用電器 - 電池		
100189	BE - 家用電器 - 電視機與周邊配件 - 其他電視機周邊		
100186	BE - 家用電器 - 電視機與周邊配件 - 電視天線		
100188	BE - 家用電器 - 電視機與周邊配件 - 電視支架		
100187	BE - 家用電器 - 電視機與周邊配件 - 電視盒與接收器		
100185	BE - 家用電器 - 電視機與周邊配件 - 電視機		
100045	BE - 家用電器 - 遙控器		
100197	BE - 家用電器 - 廚房家電 - 瓦斯爐/電磁爐具/減壓閥		
100209	BE - 家用電器 - 廚房家電 - 冰箱		
100210	BE - 家用電器 - 廚房家電 - 冷凍櫃		
100191	BE - 家用電器 - 廚房家電 - 快煮壺		
100212	BE - 家用電器 - 廚房家電 - 其他廚房家電		
100194	BE - 家用電器 - 廚房家電 - 咖啡機與周邊		
100193	BE - 家用電器 - 廚房家電 - 果汁/豆漿機		
100199	BE - 家用電器 - 廚房家電 - 油炸鍋		
100196	BE - 家用電器 - 廚房家電 - 洗碗機		
100192	BE - 家用電器 - 廚房家電 - 紅酒櫃		
100204	BE - 家用電器 - 廚房家電 - 美食/電火鍋		
100203	BE - 家用電器 - 廚房家電 - 料理機/絞肉機		
100198	BE - 家用電器 - 廚房家電 - 氣炸鍋		
100201	BE - 家用電器 - 廚房家電 - 烤箱		
100202	BE - 家用電器 - 廚房家電 - 烤麵包機		
100211	BE - 家用電器 - 廚房家電 - 排風/抽油煙機		
100190	BE - 家用電器 - 廚房家電 - 淨水器/飲水機		
100200	BE - 家用電器 - 廚房家電 - 微波爐		
100207	BE - 家用電器 - 廚房家電 - 電鍋		
100206	BE - 家用電器 - 廚房家電 - 慢燉鍋/舒肥機		
100474	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 其他點心機		
100473	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 氣泡水機		
100471	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 章魚燒機		
100469	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 煮蛋機		
100472	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 點心機		
100468	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 鬆餅機		
100470	BE - 家用電器 - 廚房家電 - 廚房專業設備 - 麵包機		
100205	BE - 家用電器 - 廚房家電 - 壓力鍋		
100195	BE - 家用電器 - 廚房家電 - 攪拌機		
100085	BE - 旅行相關用品/行李箱 - 行李箱		
100088	BE - 旅行相關用品/行李箱 - 其他		
100320	BE - 旅行相關用品/行李箱 - 旅行包 - 手提行李袋、旅行包袋		
100321	BE - 旅行相關用品/行李箱 - 旅行包 - 折疊包		
100322	BE - 旅行相關用品/行李箱 - 旅行包 - 束口包		
100323	BE - 旅行相關用品/行李箱 - 旅行包 - 其他		
100327	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 行李吊牌		
100328	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 行李束帶		
100330	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 行李秤		
100326	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 行李箱套		
100329	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 行李箱鎖		
100333	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 其他		
100325	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 旅行收納包		
100331	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 旅行枕/眼罩		
100332	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 旅行盥洗組/旅行分裝罐		
100324	BE - 旅行相關用品/行李箱 - 旅行相關周邊 - 護照夾/護照套		
100024	BE - 時尚配件 - 手套		
100026	BE - 時尚配件 - 手鍊 / 手環		
100032	BE - 時尚配件 - 皮帶		
100022	BE - 時尚配件 - 耳環		
100021	BE - 時尚配件 - 戒指		
100036	BE - 時尚配件 - 其他		
100165	BE - 時尚配件 - 穿搭配件 - 面罩		
100166	BE - 時尚配件 - 穿搭配件 - 手帕		
100162	BE - 時尚配件 - 穿搭配件 - 吊飾 / 吊墜 / 裝飾物		
100167	BE - 時尚配件 - 穿搭配件 - 其他穿搭配件		
100164	BE - 時尚配件 - 穿搭配件 - 紋身貼紙		
100160	BE - 時尚配件 - 穿搭配件 - 胸針 / 別針		
100163	BE - 時尚配件 - 穿搭配件 - 袖扣 / 袖釘		
100161	BE - 時尚配件 - 穿搭配件 - 補丁 / 布貼		
100159	BE - 時尚配件 - 珠寶 / 貴金屬 - 其他珠寶/貴金屬		
100158	BE - 時尚配件 - 珠寶 / 貴金屬 - 珠寶 / 玉石		
100156	BE - 時尚配件 - 珠寶 / 貴金屬 - 純銀		
100155	BE - 時尚配件 - 珠寶 / 貴金屬 - 黃金 / 鉑金 / K金		
100157	BE - 時尚配件 - 珠寶 / 貴金屬 - 鑽石		
100035	BE - 時尚配件 - 配件套組 / 配飾禮盒組		
100151	BE - 時尚配件 - 眼鏡 - 太陽眼鏡		
100154	BE - 時尚配件 - 眼鏡 - 其他眼鏡		
100153	BE - 時尚配件 - 眼鏡 - 眼鏡盒 / 眼鏡相關配件		
100152	BE - 時尚配件 - 眼鏡 - 鏡框 / 多功能眼鏡		
100023	BE - 時尚配件 - 圍巾 / 披肩		
100028	BE - 時尚配件 - 帽子		
100029	BE - 時尚配件 - 項鍊		
100027	BE - 時尚配件 - 腳鍊 / 腳環		
100033	BE - 時尚配件 - 領帶 / 領結 / 領巾		
100150	BE - 時尚配件 - 髮飾 - 其他髮飾		
100148	BE - 時尚配件 - 髮飾 - 假髮 / 髮片		
100147	BE - 時尚配件 - 髮飾 - 髮夾 / 鯊魚夾 / 大嘴夾 / 邊夾		
100146	BE - 時尚配件 - 髮飾 - 髮圈 / 大腸圈 / 造型髮圈		
100149	BE - 時尚配件 - 髮飾 - 髮飾 / 頭飾 / 皇冠 / 花冠		
100145	BE - 時尚配件 - 髮飾 - 髮箍 / 髮帶		
102061	BE - 時尚配件 - 鑽石珠寶玉石 - 戒指		
102062	BE - 時尚配件 - 鑽石珠寶玉石 - 耳環		
102063	BE - 時尚配件 - 鑽石珠寶玉石 - 腳鏈		
102064	BE - 時尚配件 - 鑽石珠寶玉石 - 項鍊		
102065	BE - 時尚配件 - 鑽石珠寶玉石 - 手鍊		
102067	BE - 時尚配件 - 鑽石珠寶玉石 - 吊飾/鑰匙圈		
102069	BE - 時尚配件 - 鑽石珠寶玉石 - 其他訂製/客製品		
100779	BE - 書籍及雜誌期刊 - 其他		
101563	BE - 書籍及雜誌期刊 - 書籍 - 心理勵志書籍		
101571	BE - 書籍及雜誌期刊 - 書籍 - 布書/觸摸書		
101552	BE - 書籍及雜誌期刊 - 書籍 - 生活風格書籍		
101572	BE - 書籍及雜誌期刊 - 書籍 - 有聲書		
101560	BE - 書籍及雜誌期刊 - 書籍 - 自然科普書籍		
101566	BE - 書籍及雜誌期刊 - 書籍 - 求職、自我成長書籍		
101573	BE - 書籍及雜誌期刊 - 書籍 - 其他書籍		
101564	BE - 書籍及雜誌期刊 - 書籍 - 宗教命理書籍		
101547	BE - 書籍及雜誌期刊 - 書籍 - 政治、法律、社會人文書籍		
101567	BE - 書籍及雜誌期刊 - 書籍 - 星座運勢書籍		
101556	BE - 書籍及雜誌期刊 - 書籍 - 科幻小說		
101543	BE - 書籍及雜誌期刊 - 書籍 - 限制級書刊		
101545	BE - 書籍及雜誌期刊 - 書籍 - 食譜		
101550	BE - 書籍及雜誌期刊 - 書籍 - 旅遊相關書籍		
101549	BE - 書籍及雜誌期刊 - 書籍 - 健身節食書籍		
101546	BE - 書籍及雜誌期刊 - 書籍 - 商業理財書籍		
101568	BE - 書籍及雜誌期刊 - 書籍 - 教科參考書		
101569	BE - 書籍及雜誌期刊 - 書籍 - 貼紙、著色書籍		
101559	BE - 書籍及雜誌期刊 - 書籍 - 傳記		
101558	BE - 書籍及雜誌期刊 - 書籍 - 愛情小說		
101555	BE - 書籍及雜誌期刊 - 書籍 - 經典文學及古典小說		
101542	BE - 書籍及雜誌期刊 - 書籍 - 農業、漁業書籍		
101548	BE - 書籍及雜誌期刊 - 書籍 - 電腦資訊書籍		
101540	BE - 書籍及雜誌期刊 - 書籍 - 漫畫		
101551	BE - 書籍及雜誌期刊 - 書籍 - 語言學習書籍		
101554	BE - 書籍及雜誌期刊 - 書籍 - 輕小說		
101570	BE - 書籍及雜誌期刊 - 書籍 - 樂譜		
101565	BE - 書籍及雜誌期刊 - 書籍 - 歷史人文書籍		
101562	BE - 書籍及雜誌期刊 - 書籍 - 親子教養書籍		
101561	BE - 書籍及雜誌期刊 - 書籍 - 醫療保健書籍		
101541	BE - 書籍及雜誌期刊 - 書籍 - 繪本童書		
101544	BE - 書籍及雜誌期刊 - 書籍 - 藝術設計書籍		
101557	BE - 書籍及雜誌期刊 - 書籍 - 驚悚、動作、犯罪小說		
101553	BE - 書籍及雜誌期刊 - 書籍 - BL/GL		
100778	BE - 書籍及雜誌期刊 - 電子書		
101537	BE - 書籍及雜誌期刊 - 雜誌期刊 - 生活風格雜誌		
101539	BE - 書籍及雜誌期刊 - 雜誌期刊 - 其他雜誌		
101538	BE - 書籍及雜誌期刊 - 雜誌期刊 - 青少年雜誌		
101536	BE - 書籍及雜誌期刊 - 雜誌期刊 - 商業理財雜誌		
100766	BE - 票券、優惠券與服務 - 交通		
100775	BE - 票券、優惠券與服務 - 其他		
101512	BE - 票券、優惠券與服務 - 服務 - 冷氣修繕		
101514	BE - 票券、優惠券與服務 - 服務 - 其他		
101509	BE - 票券、優惠券與服務 - 服務 - 家事服務		
101510	BE - 票券、優惠券與服務 - 服務 - 搬運服務		
101513	BE - 票券、優惠券與服務 - 服務 - 攝影/影印/相片沖洗		
101502	BE - 票券、優惠券與服務 - 活動與景點 - 其他		
101499	BE - 票券、優惠券與服務 - 活動與景點 - 活動、博覽會、會議		
101501	BE - 票券、優惠券與服務 - 活動與景點 - 展覽		
101500	BE - 票券、優惠券與服務 - 活動與景點 - 電影		
101498	BE - 票券、優惠券與服務 - 活動與景點 - 樂園、景點		
101516	BE - 票券、優惠券與服務 - 美容與健康 - 牙齒護理		
101520	BE - 票券、優惠券與服務 - 美容與健康 - 其他		
101518	BE - 票券、優惠券與服務 - 美容與健康 - 美髮沙龍		
101517	BE - 票券、優惠券與服務 - 美容與健康 - 健身、運動		
101515	BE - 票券、優惠券與服務 - 美容與健康 - 健康養生		
101519	BE - 票券、優惠券與服務 - 美容與健康 - SPA、按摩		
101529	BE - 票券、優惠券與服務 - 旅遊 - 公車		
101528	BE - 票券、優惠券與服務 - 旅遊 - 火車		
101525	BE - 票券、優惠券與服務 - 旅遊 - 住宿		
101532	BE - 票券、優惠券與服務 - 旅遊 - 其他		
101531	BE - 票券、優惠券與服務 - 旅遊 - 旅遊行程		
101530	BE - 票券、優惠券與服務 - 旅遊 - 租車		
101526	BE - 票券、優惠券與服務 - 旅遊 - 溫泉		
100773	BE - 票券、優惠券與服務 - 虛擬寶物/帳號/儲值/串流		
100772	BE - 票券、優惠券與服務 - 遊戲、虛擬點數		
101535	BE - 票券、優惠券與服務 - 蝦皮 - 其他		
101534	BE - 票券、優惠券與服務 - 蝦皮 - 蝦皮付費廣告		
101533	BE - 票券、優惠券與服務 - 蝦皮 - 蝦皮官方		
100767	BE - 票券、優惠券與服務 - 課程、工作坊		
101503	BE - 票券、優惠券與服務 - 餐券 - 內用、外帶		
101505	BE - 票券、優惠券與服務 - 餐券 - 其他		
101506	BE - 票券、優惠券與服務 - 禮券 - 百貨公司禮券		
101508	BE - 票券、優惠券與服務 - 禮券 - 其他		
101507	BE - 票券、優惠券與服務 - 禮券 - 超市、超商禮券		
101385	BE - 愛好與收藏品 - 收藏品 - 公仔		
101388	BE - 愛好與收藏品 - 收藏品 - 交通模型		
101394	BE - 愛好與收藏品 - 收藏品 - 其他		
101393	BE - 愛好與收藏品 - 收藏品 - 紀念幣 / 鈔票		
101389	BE - 愛好與收藏品 - 收藏品 - 原石水晶		
101390	BE - 愛好與收藏品 - 收藏品 - 偶像周邊		
101392	BE - 愛好與收藏品 - 收藏品 - 動漫周邊		
101387	BE - 愛好與收藏品 - 收藏品 - 組裝模型		
101391	BE - 愛好與收藏品 - 收藏品 - 運動周邊		
101386	BE - 愛好與收藏品 - 收藏品 - 雕像、雕塑		
100745	BE - 愛好與收藏品 - 其他		
100744	BE - 愛好與收藏品 - 刺繡作品		
101408	BE - 愛好與收藏品 - 玩具與遊戲 - 扭蛋盒玩		
101409	BE - 愛好與收藏品 - 玩具與遊戲 - 其他		
101404	BE - 愛好與收藏品 - 玩具與遊戲 - 陀螺		
101400	BE - 愛好與收藏品 - 玩具與遊戲 - 桌遊		
101406	BE - 愛好與收藏品 - 玩具與遊戲 - 溜溜球		
101407	BE - 愛好與收藏品 - 玩具與遊戲 - 遙控玩具與配件		
101405	BE - 愛好與收藏品 - 玩具與遊戲 - 劍玉		
101402	BE - 愛好與收藏品 - 玩具與遊戲 - 整人玩具		
101403	BE - 愛好與收藏品 - 玩具與遊戲 - 魔術方塊		
101401	BE - 愛好與收藏品 - 玩具與遊戲 - 魔術玩具		
100743	BE - 愛好與收藏品 - 相簿		
101395	BE - 愛好與收藏品 - 紀念品 - 手扇		
101398	BE - 愛好與收藏品 - 紀念品 - 冰箱貼		
101397	BE - 愛好與收藏品 - 紀念品 - 存錢筒、撲滿		
101399	BE - 愛好與收藏品 - 紀念品 - 其他		
101396	BE - 愛好與收藏品 - 紀念品 - 鑰匙圈		
100742	BE - 愛好與收藏品 - 黑膠唱片		
101411	BE - 愛好與收藏品 - 樂器與樂器配件 - 打擊樂器		
101414	BE - 愛好與收藏品 - 樂器與樂器配件 - 其他		
102019	BE - 愛好與收藏品 - 樂器與樂器配件 - 弦樂器 - 吉他、貝斯		
102020	BE - 愛好與收藏品 - 樂器與樂器配件 - 弦樂器 - 其他		
102018	BE - 愛好與收藏品 - 樂器與樂器配件 - 弦樂器 - 烏克麗麗		
101412	BE - 愛好與收藏品 - 樂器與樂器配件 - 管樂器		
101413	BE - 愛好與收藏品 - 樂器與樂器配件 - 樂器配件		
101410	BE - 愛好與收藏品 - 樂器與樂器配件 - 鍵盤樂器		
100740	BE - 愛好與收藏品 - CD, DVD 與藍光光碟		
100696	BE - 電玩遊戲 - 主機周邊		
101091	BE - 電玩遊戲 - 主機遊戲 - 其他		
101086	BE - 電玩遊戲 - 主機遊戲 - Gameboy遊戲		
101085	BE - 電玩遊戲 - 主機遊戲 - NDS遊戲		
101090	BE - 電玩遊戲 - 主機遊戲 - PC遊戲		
101088	BE - 電玩遊戲 - 主機遊戲 - PS Vita遊戲		
101082	BE - 電玩遊戲 - 主機遊戲 - PS系列遊戲		
101089	BE - 電玩遊戲 - 主機遊戲 - PSP遊戲		
101087	BE - 電玩遊戲 - 主機遊戲 - Switch遊戲		
101084	BE - 電玩遊戲 - 主機遊戲 - Wii系列遊戲		
101083	BE - 電玩遊戲 - 主機遊戲 - XBOX系列遊戲		
100698	BE - 電玩遊戲 - 其他		
101081	BE - 電玩遊戲 - 電玩主機 - 其他		
101077	BE - 電玩遊戲 - 電玩主機 - Gameboy系列主機		
101076	BE - 電玩遊戲 - 電玩主機 - NDS系列主機		
101079	BE - 電玩遊戲 - 電玩主機 - PS Vita主機		
101073	BE - 電玩遊戲 - 電玩主機 - PS系列主機		
101080	BE - 電玩遊戲 - 電玩主機 - PSP主機		
101078	BE - 電玩遊戲 - 電玩主機 - Switch主機		
101075	BE - 電玩遊戲 - 電玩主機 - Wii系列主機		
101074	BE - 電玩遊戲 - 電玩主機 - XBOX系列主機		
101985	BE - 電腦與周邊配件 - 列印機/掃描機 - 3D列印機		
101982	BE - 電腦與周邊配件 - 列印機/掃描機 - 列印機/掃描機/影印機		
101986	BE - 電腦與周邊配件 - 列印機/掃描機 - 其他		
101983	BE - 電腦與周邊配件 - 列印機/掃描機 - 熱感印表機/條碼印表機		
101984	BE - 電腦與周邊配件 - 列印機/掃描機 - 墨水匣		
101943	BE - 電腦與周邊配件 - 其他		
101946	BE - 電腦與周邊配件 - 桌上型電腦 - 伺服器主機		
101948	BE - 電腦與周邊配件 - 桌上型電腦 - 其他		
101944	BE - 電腦與周邊配件 - 桌上型電腦 - 桌上型電腦		
101945	BE - 電腦與周邊配件 - 桌上型電腦 - 迷你桌上型電腦		
101947	BE - 電腦與周邊配件 - 桌上型電腦 - AIO一體機		
101937	BE - 電腦與周邊配件 - 軟體		
101942	BE - 電腦與周邊配件 - 筆記型電腦		
101997	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 其他		
101995	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 視訊會議設備		
101990	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 散熱墊		
101991	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 筆電支架與折疊式筆電桌		
101994	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 筆電充電器&適配器		
101989	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 筆電保護膜與保護殼		
101993	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 筆電電池		
101996	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 滑鼠墊		
101988	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 網路攝影機		
101992	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 鍵盤與觸控板保護膜		
101987	BE - 電腦與周邊配件 - 電腦/筆電周邊配件 - 讀卡機		
101969	BE - 電腦與周邊配件 - 電腦周邊配件 - 中繼器		
101975	BE - 電腦與周邊配件 - 電腦周邊配件 - 印表伺服器		
101976	BE - 電腦與周邊配件 - 電腦周邊配件 - 其他		
101970	BE - 電腦與周邊配件 - 電腦周邊配件 - 無線網卡		
101971	BE - 電腦與周邊配件 - 電腦周邊配件 - 電力線網路橋接器		
101973	BE - 電腦與周邊配件 - 電腦周邊配件 - 電腦線材		
101972	BE - 電腦與周邊配件 - 電腦周邊配件 - 網路交換器與乙太網路設備		
101968	BE - 電腦與周邊配件 - 電腦周邊配件 - 網路設備		
101974	BE - 電腦與周邊配件 - 電腦周邊配件 - KVM切換器		
101956	BE - 電腦與周邊配件 - 電腦零組件 - 不斷電系統與穩定器		
101951	BE - 電腦與周邊配件 - 電腦零組件 - 主機板		
101958	BE - 電腦與周邊配件 - 電腦零組件 - 光碟機		
101960	BE - 電腦與周邊配件 - 電腦零組件 - 其他		
101959	BE - 電腦與周邊配件 - 電腦零組件 - 音效卡		
101953	BE - 電腦與周邊配件 - 電腦零組件 - 散熱膏		
101949	BE - 電腦與周邊配件 - 電腦零組件 - 散熱器/座		
101954	BE - 電腦與周邊配件 - 電腦零組件 - 電源供應器		
101957	BE - 電腦與周邊配件 - 電腦零組件 - 電腦機殼		
101952	BE - 電腦與周邊配件 - 電腦零組件 - 顯示卡		
101950	BE - 電腦與周邊配件 - 電腦零組件 - CPU		
101955	BE - 電腦與周邊配件 - 電腦零組件 - RAM記憶體		
101933	BE - 電腦與周邊配件 - 螢幕顯示器		
101977	BE - 電腦與周邊配件 - 辦公設備 - 打字機		
101978	BE - 電腦與周邊配件 - 辦公設備 - 考勤機		
101981	BE - 電腦與周邊配件 - 辦公設備 - 其他		
101979	BE - 電腦與周邊配件 - 辦公設備 - 碎紙機		
101980	BE - 電腦與周邊配件 - 辦公設備 - 點鈔機		
101961	BE - 電腦與周邊配件 - 儲存裝置 - 內接硬碟/外接硬碟		
101966	BE - 電腦與周邊配件 - 儲存裝置 - 光碟/光碟機		
101967	BE - 電腦與周邊配件 - 儲存裝置 - 其他		
101965	BE - 電腦與周邊配件 - 儲存裝置 - 硬碟盒與擴充座		
101963	BE - 電腦與周邊配件 - 儲存裝置 - NAS		
101964	BE - 電腦與周邊配件 - 儲存裝置 - OTG&隨身碟		
101962	BE - 電腦與周邊配件 - 儲存裝置 - SSD固態硬碟		
102001	BE - 電腦與周邊配件 - 鍵盤滑鼠 - 其他		
101998	BE - 電腦與周邊配件 - 鍵盤滑鼠 - 滑鼠		
101999	BE - 電腦與周邊配件 - 鍵盤滑鼠 - 鍵盤		
102000	BE - 電腦與周邊配件 - 鍵盤滑鼠 - 繪圖板		
100623	BE - 影音 - 多媒體播放器 - 收音機		
100624	BE - 影音 - 多媒體播放器 - 其他多媒體播放器		
100622	BE - 影音 - 多媒體播放器 - 錄音機/錄音筆		
100621	BE - 影音 - 多媒體播放器 - CD/DVD/藍光播放器		
100620	BE - 影音 - 多媒體播放器 - MP3/MP4播放器		
100578	BE - 影音 - 耳機/耳麥/藍牙耳機		
100584	BE - 影音 - 其他音訊產品		
100628	BE - 影音 - 音響/喇叭 - 其他音響/喇叭		
100625	BE - 影音 - 音響/喇叭 - 音響喇叭		
100626	BE - 影音 - 音響/喇叭 - 家庭劇院		
100627	BE - 影音 - 音響/喇叭 - AV擴大機		
100583	BE - 影音 - 視聽線材/轉換器		
100580	BE - 影音 - 麥克風		
100581	BE - 影音 - 綜合擴大機/混音器		
100759	BE - 機車類 - 騎士手套/防摔衣及其他騎士裝備		
100755	BE - 機車類 - 機車		
100758	BE - 機車類 - 機車安全帽及周邊		
101477	BE - 機車類 - 機車配件/機車百貨 - 坐墊及坐墊罩		
101483	BE - 機車類 - 機車配件/機車百貨 - 行車記錄器及其他機車周邊		
101478	BE - 機車類 - 機車配件/機車百貨 - 後視鏡及周邊		
101473	BE - 機車類 - 機車配件/機車百貨 - 重機停車地毯		
101474	BE - 機車類 - 機車配件/機車百貨 - 儀錶板		
101482	BE - 機車類 - 機車配件/機車百貨 - 擋泥板		
101481	BE - 機車類 - 機車配件/機車百貨 - 機車用手機支架		
101480	BE - 機車類 - 機車配件/機車百貨 - 機車收納箱		
101476	BE - 機車類 - 機車配件/機車百貨 - 機車車貼、車標改裝		
101475	BE - 機車類 - 機車配件/機車百貨 - 機車車罩		
101479	BE - 機車類 - 機車配件/機車百貨 - 機車鎖		
101497	BE - 機車類 - 機車零件 - 其他		
101924	BE - 機車類 - 機車零件 - 動力總成及變速器及離合器 - 其他		
101923	BE - 機車類 - 機車零件 - 動力總成及變速器及離合器 - 機車軸承		
101921	BE - 機車類 - 機車零件 - 動力總成及變速器及離合器 - 機車齒輪		
101922	BE - 機車類 - 機車零件 - 動力總成及變速器及離合器 - 離合器		
101486	BE - 機車類 - 機車零件 - 煞車系統		
101492	BE - 機車類 - 機車零件 - 機車車體		
101493	BE - 機車類 - 機車零件 - 機車排氣管及周邊		
101490	BE - 機車類 - 機車零件 - 機車喇叭及周邊		
101489	BE - 機車類 - 機車零件 - 機車電池及周邊		
101491	BE - 機車類 - 機車零件 - 機車電線及油管		
101495	BE - 機車類 - 機車零件 - 機車輪胎及周邊		
101494	BE - 機車類 - 機車零件 - 機車鋁圈及周邊		
101496	BE - 機車類 - 機車零件 - 機車燈具		
101487	BE - 機車類 - 機車零件 - 機車避震器及懸吊裝置		
101485	BE - 機車類 - 機車零件 - 燃油系統		
101920	BE - 機車類 - 機車零件 - 點火及引擎零件 - 其他		
101913	BE - 機車類 - 機車零件 - 點火及引擎零件 - 散熱器		
101914	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車引擎活塞		
101916	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車火星塞		
101919	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車空氣濾清器		
101917	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車點火線圈		
101915	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車點火器		
101918	BE - 機車類 - 機車零件 - 點火及引擎零件 - 機車驅動皮帶		
101776	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 上衣 - 其他		
101775	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 上衣 - 襯衫		
101774	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 上衣 - Polo衫		
101773	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 上衣 - T恤		
101788	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 內搭褲		
101784	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 牛仔褲		
101789	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 其他		
101786	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 短褲		
101787	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 裙子		
101785	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 下著 - 褲子		
101049	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 內衣褲		
101780	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 毛衣/針織外套		
101778	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 冬裝外套		
101777	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 外套		
